image_id,path,category,dataset,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,brightness,contrast,edge_density,texture_variance,hsv_hist_00,hsv_hist_01,hsv_hist_02,hsv_hist_03,hsv_hist_04,hsv_hist_05,hsv_hist_06,hsv_hist_07,hsv_hist_08,hsv_hist_09,hsv_hist_10,hsv_hist_11,hsv_hist_12,hsv_hist_13,hsv_hist_14,hsv_hist_15,hsv_hist_16,hsv_hist_17,hsv_hist_18,hsv_hist_19,hsv_hist_20,hsv_hist_21,hsv_hist_22,hsv_hist_23,hsv_hist_24,hsv_hist_25,hsv_hist_26,hsv_hist_27,image_pca_x,image_pca_y,colour_kmeans_cluster,texture_kmeans_cluster
pinterest_future_city_010,E:\11.python work\cora-data\photos1\pinterest_future_city_010.jpg,park relaxed,pinterest_park_images,0.6190166473388672,0.6190166473388672,0.6190166473388672,0.2711254358291626,0.2711254358291626,0.2711254358291626,0.6190166398590686,0.27112543517650084,0.11431884765625,0.02354761846065521,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03114827536046505,0.01603190042078495,0.02408854104578495,0.02644856832921505,0.03472900390625,0.0469970703125,0.1127115860581398,0.0411783866584301,5.560189348570438,0.48761617760646764,1,0
pinterest_future_city_011,E:\11.python work\cora-data\photos1\pinterest_future_city_011.jpg,park relaxed,pinterest_park_images,0.4137226343154907,0.4882372319698334,0.3991089165210724,0.15313181281089783,0.1741579920053482,0.2588965892791748,0.4558071959252451,0.17210163993624703,0.2135009765625,0.024779823058843613,0.0008951823110692203,0.0044962563551962376,0.1519368439912796,0.0492960624396801,0.01861572265625,0.01727294921875,0.0625,0.02724202536046505,0.0006510416860692203,0.00014241535973269492,0.00018310546875,0.00010172525799134746,0.02530924417078495,0.0719807967543602,0.0716145858168602,0.0816243514418602,0.0487263984978199,0.02138265036046505,0.00738525390625,0.00531005859375,0.0061848959885537624,0.02608235739171505,0.0519816093146801,0.0773722305893898,0.0883992537856102,0.0390625,0.01723225973546505,0.02701822854578495,-1.757044535775709,-1.652291075651634,0,1
pinterest_future_city_012,E:\11.python work\cora-data\photos1\pinterest_future_city_012.jpg,park relaxed,pinterest_park_images,0.41124460101127625,0.40817755460739136,0.39966511726379395,0.25320157408714294,0.24469870328903198,0.24013444781303406,0.40810762293198527,0.24417586642426772,0.118896484375,0.019953888219594956,0.0947469100356102,0.0452473945915699,0.00830078125,0.00311279296875,0.0047403969801962376,0.02589925192296505,0.1082356795668602,0.02630615234375,0.0047810873948037624,0.0017496744403615594,0.003173828125,0.0070393881760537624,0.09271240234375,0.1128743514418602,0.07708740234375,0.02152506448328495,0.011698405258357525,0.00738525390625,0.0042724609375,0.0057779946364462376,0.0555419921875,0.03875732421875,0.0427653007209301,0.0403849296271801,0.0483805350959301,0.0650838240981102,0.0339762382209301,0.008443196304142475,1.2030928332600008,2.5418706693748594,1,0
pinterest_future_city_013,E:\11.python work\cora-data\photos1\pinterest_future_city_013.jpg,park relaxed,pinterest_park_images,0.5037605166435242,0.41694337129592896,0.36658239364624023,0.24716691672801971,0.21491268277168274,0.1848796308040619,0.437158203125,0.21999754543499442,0.0875244140625,0.01650949239730835,0.1973876953125,0.07916259765625,0.0013020833721384406,0.0001220703125,8.138021075865254e-05,0.0001220703125,0.00016276042151730508,0.0043131508864462376,0.0056966147385537624,0.0370279960334301,0.00262451171875,0.0053304038010537624,0.01513671875,0.1019287109375,0.1675821989774704,0.03533935546875,0.007568359375,0.0025431315880268812,0.001220703125,0.00201416015625,0.0634358748793602,0.00946044921875,0.011311848647892475,0.0317179374396801,0.0838623046875,0.10052490234375,0.02884928323328495,0.0041707358323037624,1.193890560570527,3.0322597235811,0,0
pinterest_future_city_014,E:\11.python work\cora-data\photos1\pinterest_future_city_014.jpg,park relaxed,pinterest_park_images,0.24959838390350342,0.2227158546447754,0.31296172738075256,0.2386682778596878,0.20425406098365784,0.19579993188381195,0.24106493183210784,0.2056635375994556,0.1673583984375,0.026404211842641235,0.02504475973546505,0.02569580078125,0.00482177734375,0.0035807292442768812,0.00408935546875,0.0040486655198037624,0.008565266616642475,0.1419677734375,0.0630289688706398,0.02952066995203495,0.01116943359375,0.011800129897892475,0.02081298828125,0.05059814453125,0.03546142578125,0.02882893942296505,0.029052734375,0.02793375588953495,0.0354410819709301,0.1052042618393898,0.060791015625,0.0816650390625,0.0395914725959301,0.05279541015625,0.05682373046875,0.03179931640625,0.008219401352107525,0.00164794921875,-1.998731457591279,5.089945940966915,0,1
pinterest_future_city_015,E:\11.python work\cora-data\photos1\pinterest_future_city_015.jpg,park relaxed,pinterest_park_images,0.36895012855529785,0.3946734666824341,0.32469868659973145,0.19510208070278168,0.2080518901348114,0.27187293767929077,0.37900629978553924,0.20815963295482123,0.22735595703125,0.02705080559104681,0.01513671875,0.0495402030646801,0.1489054411649704,0.02193196676671505,0.008707682602107525,0.008687336929142475,0.01839192770421505,0.0525105781853199,0.0069580078125,0.00026448568678461015,0.0010579427471384406,0.0012410482158884406,0.0375162772834301,0.0593668632209301,0.0807901993393898,0.0693155899643898,0.04486083984375,0.02170816995203495,0.011149088852107525,0.008626301772892475,0.01621500588953495,0.0751749649643898,0.07623291015625,0.0632527694106102,0.0340576171875,0.02329508401453495,0.0274658203125,0.01763916015625,-2.2422711021526927,0.7646805395501426,0,1
pinterest_future_city_016,E:\11.python work\cora-data\photos1\pinterest_future_city_016.jpg,park relaxed,pinterest_park_images,0.45787549018859863,0.3455027937889099,0.25820958614349365,0.22625601291656494,0.1876412183046341,0.15845589339733124,0.36915331073835783,0.19340589830337598,0.1239013671875,0.018571055310964583,0.2062784880399704,0.1109415665268898,0.00390625,0.00103759765625,0.0007527669076807797,0.0008544921875,0.001220703125,0.0006306965951807797,0.00054931640625,0.00032552084303461015,0.0007731119985692203,0.0060628256760537624,0.007080078125,0.0444132499396801,0.04327392578125,0.1115315780043602,0.0659993514418602,0.02817789651453495,0.01519775390625,0.01765950582921505,0.0381266288459301,0.0397542305290699,0.02947998046875,0.0599772147834301,0.0888468399643898,0.049072265625,0.02313232421875,0.00494384765625,-1.8474445413566243,0.35371840187911546,0,1
pinterest_future_city_017,E:\11.python work\cora-data\photos1\pinterest_future_city_017.jpg,park relaxed,pinterest_park_images,0.4761170744895935,0.4164230227470398,0.450620174407959,0.28692948818206787,0.2972232401371002,0.25496187806129456,0.4381974762561274,0.28700590470315973,0.06768798828125,0.009136530857905745,0.02610270120203495,0.0408732108771801,0.0011189779033884406,0.00079345703125,0.00146484375,0.0042724609375,0.02244059182703495,0.015218098647892475,0.070556640625,0.0514729805290699,0.0572916679084301,0.0417277030646801,0.0697835311293602,0.0779825821518898,0.0851643905043602,0.0731404647231102,0.02681477926671505,0.00044759115553461015,0.0,0.0,0.0018717447528615594,0.0842081680893898,0.0566202811896801,0.03289794921875,0.02762858010828495,0.0396728515625,0.06451416015625,0.02591959573328495,2.352742329845344,8.141495625233826,1,0
pinterest_future_city_018,E:\11.python work\cora-data\photos1\pinterest_future_city_018.jpg,park relaxed,pinterest_park_images,0.6443677544593811,0.6745871305465698,0.6563007831573486,0.2266284078359604,0.23656155169010162,0.26008063554763794,0.6634691425398285,0.23411285979882288,0.13519287109375,0.02944990274757147,0.02687581442296505,0.02811686135828495,0.0347493477165699,0.01576741598546505,0.0684407576918602,0.02655029296875,0.08111572265625,0.0337117500603199,0.0035603840369731188,0.00213623046875,0.0033976237755268812,0.0089111328125,0.2023722380399704,0.07818603515625,0.01926676370203495,0.012451171875,0.008809407241642475,0.0068155922926962376,0.0023193359375,0.00311279296875,0.015340168960392475,0.011922200210392475,0.02201334573328495,0.01902262307703495,0.015543620102107525,0.03082275390625,0.1746622771024704,0.04400634765625,5.17099752007831,-0.36124209111411204,1,0
pinterest_future_city_019,E:\11.python work\cora-data\photos1\pinterest_future_city_019.jpg,park relaxed,pinterest_park_images,0.3140268623828888,0.25873881578445435,0.24726468324661255,0.2875027060508728,0.24162954092025757,0.2282966524362564,0.27399758731617646,0.24938689448751483,0.13250732421875,0.03012709106169641,0.11822509765625,0.0501302070915699,0.02618408203125,0.0053914389573037624,0.009501139633357525,0.01932779885828495,0.015177409164607525,0.008890788070857525,0.01706949807703495,0.009012858383357525,0.010843913070857525,0.0435791015625,0.10211181640625,0.1087443009018898,0.05914306640625,0.0284423828125,0.01800537109375,0.013875325210392475,0.0024210612755268812,0.0005900065298192203,0.1111043319106102,0.0890096053481102,0.02978515625,0.02036539651453495,0.01617431640625,0.0238037109375,0.01942952536046505,0.02366129495203495,-0.2745613638637277,5.67010532655574,0,1
pinterest_future_city_020,E:\11.python work\cora-data\photos1\pinterest_future_city_020.jpg,park relaxed,pinterest_park_images,0.3005557954311371,0.21615734696388245,0.17219550907611847,0.18890516459941864,0.12442779541015625,0.10617999732494354,0.23632118374693628,0.13919915701721847,0.049560546875,0.006686790750920772,0.2220865935087204,0.01153564453125,0.00811767578125,0.0046183266676962376,0.007975260727107525,0.0325927734375,0.02427164651453495,0.0031331379432231188,0.0022176105994731188,0.0006917317514307797,0.0019124349346384406,0.014180500991642475,0.013285319320857525,0.0431315116584301,0.06549072265625,0.0743408203125,0.1077880859375,0.02048746682703495,0.0043538413010537624,0.00445556640625,0.1119588240981102,0.02459716796875,0.01621500588953495,0.1522216796875,0.02494303323328495,0.0031534831505268812,0.000244140625,0.0,-4.130269287787499,1.7038126046358122,0,1
